author,viewcount,num,av,max_viewcount,fans
3377608,6125,2,43874210,3930,
356919933,6124,4,36184651,3064,
398040005,6124,10,43531559,2478,
3108497,6123,1,40997998,6123,
386063420,6121,7,42611839,1760,
9614035,6121,1,36519890,6121,
174898254,6120,3,36385326,3748,
26659919,6118,2,46119965,5653,
32240832,6117,1,41591201,6117,
3405874,6116,1,50809511,6116,
41462445,6116,6,37061753,2509,
4987250,6114,4,35855070,2331,
22084740,6114,1,38728783,6114,
12570750,6113,1,35541982,6113,
35800518,6112,1,43718709,6112,
398011663,6110,16,45606057,1149,
71277328,6110,2,51436124,5797,
121969529,6109,1,51936872,6109,
8730513,6108,3,39551192,3273,
263156635,6106,2,37737096,4403,
16891904,6106,1,44615812,6106,
102296113,6106,1,50026819,6106,
105980078,6103,2,52014807,5113,
10550539,6102,2,41709983,3210,
53276095,6101,2,42737990,5399,
343165652,6101,20,49015660,1961,
250986555,6100,2,40205845,3058,
228711042,6098,2,36798500,4396,
403118072,6094,6,46750042,4634,
392078147,6092,2,50708165,3584,
85444476,6092,1,46103249,6092,
336803030,6090,2,49688606,5153,
5761272,6088,11,40562383,2115,
196683478,6084,1,46466586,6084,
43816906,6084,3,51056009,5407,
336217613,6084,2,40044352,5711,
31932116,6082,1,44471860,6082,
311681,6080,1,51197380,6080,
10611902,6077,1,45970477,6077,
65889929,6077,1,44474825,6077,
7481552,6076,2,50989986,4681,
50486520,6075,1,44019153,6075,
8582142,6075,1,39832268,6075,
38427421,6075,2,43618930,3921,
3825880,6074,2,47114178,4337,
400710415,6073,1,43766864,6073,
2775611,6071,1,43351215,6071,
189960150,6069,2,43210552,4492,
10774824,6068,2,39918928,3701,
103247928,6067,9,49114182,1529,
1819217,6067,1,41405601,6067,
38661487,6066,2,38678059,3343,
43180869,6065,1,35669416,6065,
200509356,6064,1,40101348,6064,
381261425,6062,1,42426337,6062,
237661392,6061,2,51698067,5270,
239703654,6061,6,47496729,2150,
19008899,6058,2,40035698,3924,
273994472,6052,2,40422888,6002,
384825583,6048,2,37554890,3369,
390725985,6047,2,40516125,4988,
65188006,6043,2,51564334,5900,
15028273,6043,3,36979536,2620,
247869450,6042,4,49468736,5128,
90124698,6042,6,35956541,1409,
64495470,6040,3,44622243,4035,
49763887,6039,1,51456834,6039,
28403613,6039,1,40112853,6039,
32107955,6036,1,45950556,6036,
20684030,6035,2,44415118,4400,
72204410,6034,1,39175907,6034,
414892330,6031,3,49280687,5923,
271816243,6030,1,51820240,6030,
363873791,6029,1,49398520,6029,
50307776,6029,2,37289770,5437,
301832529,6029,2,35789706,5566,
143600680,6027,1,39959307,6027,
226858837,6027,4,44390384,2213,
27423794,6027,1,42447870,6027,
7293155,6026,2,47940717,5834,
2915730,6026,2,42453000,4634,
24660007,6025,2,47698972,3761,
49689550,6024,1,45195468,6024,
70822461,6023,3,45020274,5885,
152372202,6023,9,37482512,3475,
361703279,6023,1,36068524,6023,
140416447,6022,11,40340395,1094,
99702985,6022,1,35139015,6022,
271583015,6020,1,36649096,6020,
22620835,6016,1,37405796,6016,
19187184,6016,1,41670411,6016,
344536769,6015,1,35398115,6015,
171287045,6014,2,50044180,5928,
160220960,6013,2,47072677,5497,
376952608,6011,1,47898315,6011,
45097708,6011,4,45999773,3281,
11692406,6011,2,35913899,4582,
7781209,6010,1,44515094,6010,
253460825,6010,95,40505574,1474,
25855131,6010,3,48254277,5373,
32369308,6007,1,42771364,6007,
15717229,6007,13,42469034,1782,
4155556,6003,2,43155224,4294,
396726149,6001,5,42534527,1799,
109186717,5999,2,49453747,5881,
380477692,5999,4,35158873,2237,
131607320,5998,28,37725007,1421,
628277,5998,2,41264358,3233,
189353457,5996,1,45532562,5996,
403961898,5995,4,46293040,2686,
164636694,5992,11,45580368,2268,
18684702,5992,1,49939112,5992,
13836192,5991,2,47188602,4869,
41396085,5991,1,48724283,5991,
50029317,5988,3,45257756,4248,
402230732,5987,2,44613326,4128,
403287437,5986,5,45030088,5036,
1337288,5985,1,42369639,5985,
20857110,5985,1,43144122,5985,
74000566,5982,4,42435045,5240,
401134768,5981,3,46240077,4642,
216585988,5981,12,50166384,1674,
64514339,5978,2,44969131,4148,
40713789,5978,8,45273492,1481,
25170593,5977,1,38839125,5977,
59104948,5976,1,39733972,5976,
398800781,5975,8,42140083,4564,
29000135,5973,5,39619456,3996,
292022850,5971,2,40172265,4732,
37150160,5970,4,36880409,4931,
290945961,5967,5,47621364,2528,
24234356,5966,4,42675499,5148,
15028556,5965,2,36440447,3923,
325738989,5963,4,38836740,5019,
344214283,5963,2,41752778,5785,
159683303,5962,3,37154968,3176,
9371165,5961,2,49856666,3797,
33478447,5961,7,45912518,2128,
274837757,5958,2,36643235,5666,
16833009,5958,2,44525873,5262,
210514921,5958,2,36028901,4954,
393200329,5955,1,42378250,5955,
16210601,5953,2,45175999,5201,
11564595,5953,1,40031878,5953,
8799628,5951,1,50071977,5951,
38821906,5945,3,37187516,3457,
68978957,5944,11,51269728,3779,
5547192,5943,20,37929441,738,
393289561,5942,1,42059420,5942,
388380306,5941,1,43963998,5941,
17845182,5941,2,41904056,4356,
382100089,5940,4,35978087,3976,
350693056,5939,15,40218597,889,
3788532,5937,1,48846408,5937,
109242036,5934,7,44510437,3571,
22699889,5932,2,40092841,5083,
2332707,5931,3,36154227,2954,
355122719,5931,2,39236702,5845,
264526533,5930,1,39431632,5930,
5674710,5930,1,44427856,5930,
16016729,5930,4,44164789,4534,
2009278,5928,2,44673445,5410,
334860253,5927,2,40413753,4522,
235132515,5926,2,51733272,5759,
227531161,5924,14,43790726,1287,
316023150,5924,13,51519590,935,
282345334,5924,4,48608935,3716,
214426500,5923,1,49196291,5923,
6682781,5922,1,43597999,5922,
107079123,5922,1,47207576,5922,
281570840,5920,1,40607315,5920,
21030245,5917,2,48224946,5872,
33307595,5917,1,36839699,5917,
26485797,5917,1,45377188,5917,
180848164,5913,1,50515639,5913,
274761915,5911,15,38275147,877,
394398204,5910,3,40995428,4115,
272466221,5909,1,39970363,5909,
25269704,5906,2,38872552,5459,
10446852,5905,19,37329561,1877,
112344408,5905,4,47040823,4894,
18605651,5899,1,49691956,5899,
377992358,5898,4,35808285,2950,
330907026,5896,1,40666538,5896,
19538884,5893,1,49902732,5893,
178445278,5892,3,51098172,4656,
66249,5892,13,36100166,944,
5127272,5888,2,48414651,2990,
40477782,5888,2,47352149,5350,
327174025,5888,1,52142874,5888,
62797729,5884,4,42184340,1928,
17498814,5882,1,35657751,5882,
397069663,5882,20,41704080,1407,
23208841,5879,4,43240448,2341,
65566559,5879,1,44028309,5879,
404830918,5878,31,47251259,1703,
109488185,5874,1,37909781,5874,
34877543,5874,2,35938910,4152,
324232396,5873,3,39187602,4047,
383902066,5872,1,35807759,5872,
39619390,5871,6,43601636,1617,
314558909,5870,7,35175758,3397,
40331952,5870,1,51039843,5870,
17661813,5867,1,51458425,5867,
81563823,5864,1,40022394,5864,
12255484,5860,8,49367131,1831,
380676280,5855,1,40108162,5855,
25689201,5853,1,51228015,5853,
4523719,5853,5,43422424,3410,
360150051,5850,3,45000930,4823,
381513938,5849,1,43083980,5849,
237850503,5849,2,49638720,4991,
927677,5848,2,46607718,4670,
28024504,5847,1,51992061,5847,
286172382,5845,1,49169578,5845,
675699,5845,1,50821223,5845,
21802861,5844,2,48384704,5789,
179222184,5843,2,47566290,4846,
384621666,5841,2,50869590,4693,
75954937,5840,1,42625824,5840,
386695253,5837,1,49012216,5837,
263728733,5837,3,37248316,2131,
73714517,5837,3,49919485,5102,
194629709,5837,1,51211354,5837,
259075472,5836,1,50845403,5836,
38493923,5836,1,36574565,5836,
307863819,5836,3,41665136,4883,
176861991,5834,2,45262286,4993,
44741053,5833,3,43411794,3634,
200498952,5831,3,36636901,5683,
232510912,5829,4,49148551,4518,
11730756,5829,1,42505450,5829,
14557912,5828,3,36788292,2414,
251892426,5826,2,38236509,5563,
19669564,5824,5,42017144,4237,
91286219,5822,3,40789512,2251,
400197581,5820,1,50985598,5820,
169307839,5819,6,48988049,1715,
391602331,5818,1,51750965,5818,
21351720,5817,2,51897594,3951,
133201029,5816,1,45818536,5816,
82387463,5814,2,40143656,4454,
49856677,5814,1,39650171,5814,
303103960,5809,1,51910553,5809,
253138471,5808,3,44147144,3092,
20887564,5800,1,41242403,5800,
320726151,5800,12,37332838,1361,
13938723,5799,1,45925829,5799,
10005776,5797,2,47297083,3346,
193442896,5797,1,38410920,5797,
8020151,5796,3,49313828,5549,
15544130,5796,1,43682574,5796,
24495357,5792,1,48534497,5792,
4679789,5791,1,48842083,5791,
385979427,5787,2,42500717,5454,
313491,5783,1,35433487,5783,
8045571,5780,2,39984280,5307,
10267214,5780,1,49451481,5780,
324247942,5776,1,47332680,5776,
249176022,5775,3,38319579,3160,
85897208,5775,2,36062817,5164,
20477879,5775,1,52042092,5775,
3605571,5772,2,36730095,4898,
650442,5769,3,51521880,2732,
359726843,5768,2,39530050,4284,
5665099,5768,1,44296963,5768,
28646761,5766,2,36123381,3662,
382603001,5765,2,43133491,4439,
30315299,5764,4,50541853,3168,
345639128,5764,10,44285211,1632,
3407829,5761,2,37412447,4083,
286737787,5761,1,37178556,5761,
40904879,5759,42,47450295,515,
35722745,5758,1,37777305,5758,
385321531,5754,2,45216228,4895,
412550120,5754,1,51754793,5754,
9320372,5753,1,41765981,5753,
129465941,5752,1,40464058,5752,
388755525,5752,3,37887652,3050,
44936137,5751,1,40156268,5751,
135275184,5749,2,40352289,5215,
3078485,5749,2,41885617,4397,
385354241,5748,2,45496316,5411,
232385270,5748,6,42938538,1587,
16910669,5746,1,39576019,5746,
100545193,5746,5,43869513,2142,
50989905,5745,3,41771718,3321,
19500030,5745,3,41119832,2885,
294887962,5744,1,51528882,5744,
392385618,5744,12,40448028,1835,
17596626,5743,1,45283948,5743,
94194291,5743,4,37553748,5266,
22284915,5743,2,48035819,5554,
264990038,5741,10,45989312,1431,
404037730,5739,5,45493433,4789,
26770334,5738,2,45637836,5480,
4418892,5737,1,36505630,5737,
399330885,5736,1,43468355,5736,
15218690,5735,2,43790121,5601,
4908016,5733,1,47013953,5733,
393901940,5732,1,39874507,5732,
22262516,5728,113,50154945,159,
380462627,5724,9,50113471,2029,
28933779,5723,1,35786597,5723,
330621079,5722,10,40455146,3008,
151518003,5721,2,52074529,4904,
350284816,5718,18,40140733,952,
405575096,5718,2,50163037,5627,
65660582,5715,1,38621710,5715,
23202023,5714,1,45887193,5714,
194024972,5711,1,47983350,5711,
64816692,5710,4,36480902,4653,
98925969,5710,7,37214344,1323,
202527658,5709,1,37847225,5709,
269479629,5709,1,41354416,5709,
355111537,5706,11,37163690,1648,
386045048,5702,1,47548933,5702,
655084,5702,5,49328656,2612,
2616442,5701,1,37878016,5701,
101215534,5701,6,50611531,4243,
65534003,5695,1,41736862,5695,
3387526,5694,1,38949987,5694,
194481471,5692,1,42719635,5692,
6303181,5691,4,46002370,3723,
291900788,5690,3,49138148,2971,
156871017,5688,1,43693453,5688,
17567947,5688,1,51582161,5688,
102390693,5687,2,39356913,5137,
39994502,5685,3,44512508,4860,
416162262,5685,4,50523202,2877,
205507856,5682,3,37681701,5009,
194692504,5682,1,42593360,5682,
207987235,5678,1,37266555,5678,
39729609,5678,1,47998413,5678,
383179054,5676,9,43588855,1126,
437124,5676,1,46041327,5676,
107079606,5675,2,44438717,3233,
239831212,5673,1,37803518,5673,
32332414,5673,1,45835711,5673,
6713871,5672,1,36435655,5672,
16539663,5672,1,42414924,5672,
385664345,5672,1,48991217,5672,
162793892,5668,1,39570120,5668,
2023745,5665,2,41090358,4909,
26246722,5664,8,36313837,2277,
21340347,5664,5,41506039,1911,
393286159,5664,1,40529148,5664,
17353007,5664,1,44917986,5664,
34494187,5661,1,46881671,5661,
29316378,5658,1,50825939,5658,
197377244,5658,3,44377458,2696,
253715990,5658,1,36508276,5658,
162881027,5657,2,38072650,4874,
67001682,5656,5,38268665,2873,
65241657,5656,1,43749218,5656,
39717212,5655,2,36767432,4766,
372774079,5655,1,45206363,5655,
293926208,5653,4,49507729,2196,
21089166,5651,2,43193970,4475,
15126044,5650,1,46550428,5650,
275320349,5648,1,40796577,5648,
162811225,5647,2,36929113,4718,
95381420,5647,1,43988998,5647,
357186569,5646,1,35993250,5646,
1798530,5644,5,49982815,1924,
206763450,5644,71,52094107,1267,
100878574,5642,1,41841806,5642,
11222369,5642,2,43906775,3459,
293487205,5641,1,42961078,5641,
16881184,5641,1,48879149,5641,
88821237,5637,1,49805985,5637,
88695003,5633,1,51507959,5633,
392980926,5632,2,52027878,5370,
74530704,5630,2,35643697,4133,
189868027,5629,3,45917707,2178,
351039087,5628,1,37765110,5628,
87369532,5627,3,43443878,3402,
96479631,5626,1,47506679,5626,
396802328,5625,17,47813936,2605,
414106115,5624,1,49290582,5624,
11451785,5622,2,46918297,3296,
16058948,5621,3,47205720,2461,
8946853,5620,2,35091905,4564,
341720818,5620,1,37037036,5620,
96632393,5618,2,36378651,5184,
316651756,5616,3,51338348,2933,
95300041,5612,1,35238497,5612,
293569631,5611,1,38727875,5611,
394261232,5610,2,51290859,5299,
370371044,5610,6,50735525,4701,
8599225,5607,4,47105078,5532,
204879802,5606,6,47778801,3412,
34094770,5606,2,49581665,5140,
17233203,5604,1,40910291,5604,
4064214,5602,2,42828105,5180,
102933262,5601,7,38435419,2458,
161772996,5601,3,38446795,3973,
27270387,5599,5,40199575,2389,
33836031,5597,5,36051397,4984,
11588293,5597,1,44379818,5597,
99056685,5593,2,50350226,3492,
19936928,5592,2,42572207,3946,
40018610,5591,9,38121735,2051,
397145135,5591,1,42886801,5591,
28598745,5590,1,47021054,5590,
70512321,5589,1,37287130,5589,
184499569,5586,2,46891276,2885,
259600399,5584,1,52112686,5584,
5667717,5584,4,44843355,2098,
161275086,5583,12,39735448,1869,
6495082,5582,12,38410498,1379,
110923027,5580,10,44150773,3338,
284809412,5580,3,50171540,5217,
103103956,5578,10,49042394,2015,
26554402,5576,3,39388155,2890,
367950414,5575,1,35224588,5575,
38245206,5572,1,40327369,5572,
123857308,5571,2,35776750,3070,
179319057,5571,2,42533128,5252,
14774885,5568,2,47207740,5110,
341580520,5568,1,41523190,5568,
11452143,5567,3,46241716,3893,
186574520,5566,3,42457794,4369,
23450055,5565,2,46005537,4518,
28436033,5563,1,49150070,5563,
16828939,5563,2,39580350,5212,
12796223,5561,1,42381229,5561,
316043424,5558,1,48898867,5558,
413568094,5556,3,49450552,3894,
207260227,5554,1,52000620,5554,
90990462,5553,6,51105856,4066,
17487602,5552,2,35442736,3325,
329578031,5550,1,36474856,5550,
4982084,5549,2,39651833,4793,
4270249,5544,1,41625973,5544,
262488238,5540,5,49969819,4307,
70345331,5540,1,39954557,5540,
13526887,5538,2,37796986,3134,
86235268,5537,1,49262714,5537,
1939410,5533,1,42700064,5533,
393887442,5533,3,40442680,4359,
9123301,5531,1,42852170,5531,
40385792,5530,1,52058653,5530,
1413604,5526,5,47721236,1300,
404022165,5524,1,44908915,5524,
17302377,5521,2,43269436,4914,
5581137,5520,3,41707943,2558,
33579910,5517,1,39366909,5517,
4268634,5517,1,42200094,5517,
65752715,5516,2,47294864,5164,
402000887,5516,2,49230541,4575,
411854177,5515,8,48237417,3012,
15752858,5514,18,40504256,1348,
14088129,5513,4,48624016,2836,
282824296,5511,1,39904430,5511,
7623608,5510,3,35068144,3919,
13632754,5510,1,42666321,5510,
328051416,5508,1,37264434,5508,
38226047,5508,3,46735261,3161,
15259286,5507,1,51347018,5507,
24095879,5507,1,51776232,5507,
24932174,5507,1,43635573,5507,
399072859,5507,1,48458478,5507,
353835694,5507,1,35911931,5507,
180217464,5506,1,37816848,5506,
266295623,5505,7,40873422,4598,
17080279,5505,6,48899959,1863,
48036934,5504,6,39508854,3873,
390264875,5503,10,48217061,1481,
10267309,5503,1,50838484,5503,
262116719,5499,3,40898814,5319,
570175,5499,1,49984246,5499,
271836433,5497,4,39627685,4021,
18088248,5497,2,46425457,4857,
31459807,5496,2,35427988,4746,
221718309,5495,1,52080111,5495,
249716296,5495,1,47306977,5495,
31315387,5495,1,41511845,5495,
9993618,5493,1,44181795,5493,
327194852,5490,2,39448966,5381,
25470037,5490,2,44589881,3309,
404917494,5489,1,45527127,5489,
218523164,5488,4,47753468,2427,
366668707,5488,1,42757669,5488,
63991791,5487,1,50145769,5487,
3154201,5485,1,47197876,5485,
4565829,5484,2,48170623,3470,
325587474,5483,1,41027962,5483,
2998546,5483,1,50233513,5483,
317129115,5481,1,41746320,5481,
25667887,5479,6,47341673,2949,
112361872,5474,1,41555482,5474,
14558527,5473,2,50478133,4169,
240396922,5473,5,35759866,2518,
309133640,5472,2,38319284,5318,
239766992,5471,2,38911474,4990,
254205225,5470,2,44051639,4653,
317647163,5469,3,46453484,3034,
177674225,5469,1,39898438,5469,
252962167,5468,2,38324910,4380,
239571358,5468,1,51902449,5468,
63312150,5467,4,37050820,4560,
54928583,5466,1,42741661,5466,
8091574,5459,6,45909027,1847,
38487456,5458,1,47814698,5458,
148701246,5457,1,40612481,5457,
374849569,5457,2,37381649,3301,
383036387,5455,3,35739432,4891,
5417875,5450,3,44229784,2414,
398797123,5450,1,42213075,5450,
22098292,5450,2,40864091,3710,
301122044,5449,2,46969277,5228,
29067054,5448,6,39272198,4059,
56438410,5447,1,42600106,5447,
16014122,5446,2,39232452,3792,
16069452,5446,3,42386998,2450,
30254470,5446,2,49648804,5202,
6169125,5445,9,49172913,2528,
32826659,5444,2,50280993,4659,
14279060,5443,1,51666202,5443,
385150746,5443,3,40599572,3917,
2641654,5441,1,35301755,5441,
81852058,5436,1,40013216,5436,
11163927,5434,1,38283430,5434,
17186751,5433,11,40222674,2575,
768563,5432,1,43249296,5432,
404455087,5432,2,48202067,2959,
8539165,5429,1,38217075,5429,
417247489,5429,3,49798017,4324,
383315630,5428,9,35878278,1574,
14931237,5428,2,35283649,5266,
77679763,5426,2,46759126,3563,
18975349,5425,1,45808342,5425,
271528977,5425,4,46373531,2728,
95360461,5422,3,46293522,3119,
354003701,5422,2,41881016,4427,
21447594,5421,2,39649075,3920,
11721796,5421,2,43280454,5125,
10835756,5420,2,46628990,5095,
4139472,5420,5,42563471,2292,
349672873,5420,1,47614686,5420,
40898362,5419,2,46664243,5281,
22558694,5419,7,52082220,2690,
14814470,5418,1,45980075,5418,
391458323,5418,2,45281543,4892,
51260722,5414,1,47644188,5414,
49872440,5414,3,36739598,3487,
1869412,5413,1,39878501,5413,
279021163,5412,1,41108813,5412,
356661148,5411,1,42378385,5411,
169496579,5409,4,39119499,2370,
17493898,5408,2,50784091,4098,
325129256,5407,1,38143075,5407,
328030835,5404,3,49163756,3485,
3400838,5403,5,38901808,3107,
304983499,5401,3,35955577,4827,
321036921,5401,2,35416400,3563,
146843880,5399,1,50628372,5399,
65094638,5399,2,49005681,3741,
37731655,5398,1,43355493,5398,
352665028,5396,1,48895962,5396,
359424520,5396,1,50038034,5396,
3148803,5396,5,40392267,2826,
270827665,5395,1,43091691,5395,
38562677,5395,12,46747505,2342,
382567086,5394,1,47857264,5394,
13659843,5394,1,48633922,5394,
316534187,5392,1,47371003,5392,
259187689,5392,3,44592102,3401,
213973584,5387,1,44245229,5387,
19458661,5387,1,41439573,5387,
233524410,5387,2,38918934,3388,
412165924,5386,2,48203225,4424,
180560497,5385,1,41238583,5385,
11873055,5382,6,46079765,3239,
385626557,5381,1,48116018,5381,
295166150,5380,1,48715698,5380,
82976548,5380,3,41248161,4581,
2340488,5379,2,45676166,4523,
275500154,5377,13,50585298,3831,
64517228,5377,2,50235219,5254,
30736750,5374,1,46383881,5374,
15304980,5370,1,51519797,5370,
47336092,5369,2,50551278,4821,
411705787,5366,3,48000933,5062,
246139417,5366,3,47908246,2256,
256758238,5366,1,38236041,5366,
309443834,5361,12,46124834,809,
36126968,5360,1,49061383,5360,
7477392,5359,3,38811859,1925,
29109888,5359,6,37160350,1332,
412577872,5358,5,48225025,2162,
18902199,5357,1,37589284,5357,
13968900,5357,1,42775283,5357,
284480531,5353,1,38385178,5353,
172871210,5353,3,36887086,2758,
362525582,5353,9,44655838,1352,
24951671,5353,1,35188408,5353,
172235660,5352,1,37359221,5352,
370418738,5351,1,40215332,5351,
226128217,5349,2,39812212,4273,
102963240,5349,1,36345068,5349,
268446188,5348,2,51396076,5171,
394242542,5342,2,41409705,3762,
41291177,5341,1,40934793,5341,
91717080,5341,1,36081213,5341,
16887635,5337,5,48594580,1695,
387090832,5336,7,40495665,1569,
39650814,5331,2,39813630,5283,
123070924,5331,2,49855606,5215,
381514634,5330,3,50730719,2351,
21036110,5330,1,45190057,5330,
391896216,5329,8,39538162,1537,
28696660,5328,2,43406223,4613,
272377107,5328,1,43267968,5328,
35783934,5326,2,35587117,3268,
14151612,5324,1,40988390,5324,
356957528,5321,3,41098940,3534,
65923062,5321,1,41465514,5321,
391944962,5320,1,49387113,5320,
96399020,5319,11,41821010,2420,
13313089,5318,1,44751969,5318,
298661103,5317,5,40982706,4396,
291080578,5316,1,43470616,5316,
385073023,5316,1,35142290,5316,
100207477,5314,1,42234990,5314,
448733,5311,4,36406191,1843,
92305076,5310,2,45851986,5274,
12032269,5310,1,47704443,5310,
39708001,5309,6,48084699,3260,
198535780,5309,6,39778016,1565,
43860835,5309,1,51561705,5309,
6239816,5309,1,40251703,5309,
21574706,5308,2,43910990,4375,
33398927,5308,2,44050840,5210,
4163784,5307,2,41182194,2857,
20940884,5306,1,38398555,5306,
26923102,5305,6,47745116,2996,
16318894,5303,3,48287439,5159,
6369717,5302,3,41264204,2625,
26272339,5302,4,50369379,4988,
75876887,5300,92,38557873,1004,
4705617,5300,1,35922175,5300,
363747010,5299,2,39214147,4056,
39080129,5297,1,52003584,5297,
23840672,5297,2,51141581,3815,
12769945,5296,1,46202951,5296,
14067062,5296,5,52150094,2725,
11676967,5292,6,49542209,1411,
23479980,5292,12,49026877,2745,
282842055,5292,2,37006084,4963,
12433358,5291,1,50307366,5291,
6688304,5291,2,51954431,4663,
15480940,5290,3,36676774,2260,
128717201,5290,1,43137704,5290,
295301500,5286,1,35329287,5286,
102004376,5286,5,51013014,3272,
21641779,5285,3,37938535,5108,
11418988,5283,9,37200644,896,
40758664,5282,7,36137433,1111,
62999504,5276,2,44429884,3404,
14813502,5275,1,42728079,5275,
7655832,5274,6,38457902,1735,
6610563,5272,1,51446283,5272,
89689437,5271,2,37680293,5097,
353575022,5270,8,43868797,1785,
320563259,5270,1,35660838,5270,
25680551,5267,7,44517020,1100,
383410461,5265,1,39847063,5265,
109160790,5265,1,44783535,5265,
37008252,5264,11,49300581,1788,
64511055,5264,1,41062504,5264,
305820093,5261,4,41929998,2520,
403834212,5259,2,49356216,5210,
374326128,5258,3,36995697,3100,
39596323,5256,1,44124645,5256,
49158973,5256,3,42659007,3764,
16275890,5256,4,37615146,4343,
19980317,5255,1,44512230,5255,
16688434,5254,1,38557084,5254,
325303722,5253,2,38374792,3560,
396474719,5252,2,40721762,4086,
4451574,5251,4,38711358,2296,
91579405,5249,3,43279346,3071,
4480306,5248,1,36974486,5248,
35307474,5247,1,41284326,5247,
44708589,5246,1,47910344,5246,
404102228,5244,7,45011117,1704,
8232136,5244,1,48578731,5244,
15205478,5239,2,48462696,4209,
250616378,5238,22,36078632,1895,
5130651,5237,3,43709980,2932,
42826733,5237,1,40497369,5237,
24832846,5236,1,47526815,5236,
391785054,5236,3,38994287,4542,
62067769,5232,4,40855934,4769,
93683164,5231,1,47935580,5231,
286198584,5229,1,44626477,5229,
10767680,5221,1,47544358,5221,
39165774,5221,1,37888220,5221,
161819473,5220,13,40222443,2202,
32194660,5220,4,51648037,4160,
383987144,5219,1,35101279,5219,
47262093,5218,1,41220365,5218,
155993180,5218,1,51652455,5218,
8536866,5217,1,38862013,5217,
5976306,5216,3,39351494,2895,
3592455,5216,1,46341250,5216,
25988377,5216,4,47099698,3985,
250232142,5215,1,35907649,5215,
96867756,5214,2,41826996,4968,
18907117,5214,3,41555105,3499,
22045610,5213,1,47583956,5213,
109620861,5210,1,40244060,5210,
269916960,5209,1,47510362,5209,
257253717,5209,1,45264317,5209,
25081505,5208,1,42978899,5208,
60110818,5208,1,42464640,5208,
71722757,5207,1,49909281,5207,
16641272,5207,1,40340404,5207,
18236912,5205,1,36379447,5205,
107140056,5201,1,42472960,5201,
376410075,5199,1,38495948,5199,
331836219,5199,4,51383238,3497,
1277415,5198,1,47297956,5198,
23942162,5197,1,42908841,5197,
351525749,5197,2,42659023,4998,
1530455,5192,1,49531695,5192,
386439085,5192,1,40626482,5192,
20675220,5189,1,50472473,5189,
3390813,5188,1,39091167,5188,
178996304,5187,3,40075134,4065,
298107393,5185,1,50108619,5185,
68012106,5185,1,43350947,5185,
384429764,5183,12,35290258,1175,
174455053,5181,4,42353300,2869,
269176683,5181,3,40211483,4558,
12051411,5181,1,48302527,5181,
86217063,5178,8,36335829,1671,
267564126,5178,4,45931950,2650,
67643308,5173,2,46169254,2846,
383185325,5172,1,36463781,5172,
51946043,5172,3,49796078,3919,
273115,5171,1,50696712,5171,
233125540,5170,1,37072596,5170,
88181572,5168,4,45687266,3563,
237824502,5167,1,49205812,5167,
387068574,5167,2,36083241,2592,
31564145,5166,1,43828688,5166,
32986751,5166,3,35927323,3101,
283380371,5165,1,39979841,5165,
3110232,5163,1,51526147,5163,
384501776,5161,5,40761462,1496,
38932059,5161,13,41079582,1018,
7525535,5160,4,35491897,2445,
111578972,5159,1,52113303,5159,
4556316,5159,1,41173029,5159,
295036335,5158,19,50423786,2225,
6441870,5156,14,40412924,897,
39029035,5155,3,50770897,2891,
21176521,5155,3,36200053,2712,
3323309,5152,1,48045246,5152,
214427543,5152,10,50189487,1250,
96661006,5151,1,45332635,5151,
11740961,5150,2,35784567,2598,
291124158,5142,1,40721062,5142,
14657106,5140,3,38926778,2256,
20114324,5139,1,40185010,5139,
29863751,5138,1,49122229,5138,
49775660,5138,1,48967547,5138,
333468853,5138,4,50296019,2691,
22999086,5137,6,46014418,2026,
22100717,5137,2,49099271,4623,
412886550,5136,1,48380160,5136,
253138086,5134,6,48782595,2641,
13160799,5133,3,35856916,2597,
360469877,5133,2,49872346,4178,
28018690,5131,4,47384770,2529,
29128775,5131,2,36985801,2723,
406987546,5131,3,46909692,3113,
20058658,5130,6,45005792,2369,
2116229,5129,1,49875282,5129,
326689713,5129,2,37913554,5077,
74911936,5128,2,51910321,3819,
273926581,5127,2,42626145,4072,
404662567,5127,1,45255931,5127,
1352119,5126,28,38755115,488,
4611156,5126,1,35720989,5126,
240663939,5125,1,38061300,5125,
25064677,5122,1,44940090,5122,
3358181,5121,1,50095472,5121,
66868559,5120,1,36667975,5120,
288817035,5119,2,49638800,4368,
8424037,5117,1,37970692,5117,
32459949,5112,2,35396020,4799,
75031995,5112,4,47460931,2263,
26409959,5110,1,35077683,5110,
326464281,5108,2,35408107,4620,
342791614,5107,1,50577379,5107,
39516834,5106,2,36564669,4741,
131798,5105,1,40247750,5105,
18951572,5104,1,36816452,5104,
22681424,5104,1,41220300,5104,
393916605,5103,1,49332791,5103,
34390795,5102,3,41968825,3369,
259802263,5102,1,42988000,5102,
52476669,5102,1,42388690,5102,
387451819,5100,1,37287838,5100,
384514758,5098,3,35904234,2987,
356439903,5097,4,35731176,1561,
331897201,5096,26,35549660,2869,
43670449,5096,2,43644769,4705,
365194544,5095,3,44746320,4522,
194363115,5095,1,50733229,5095,
15216656,5092,1,44804465,5092,
2454132,5091,1,49007878,5091,
321697425,5090,1,36664673,5090,
387563629,5089,6,41753686,1349,
343956037,5088,1,42434894,5088,
9226973,5086,1,42471842,5086,
403224121,5086,1,49595248,5086,
408429434,5085,2,50827566,3133,
2966599,5084,1,51642975,5084,
